geoid,state_code,county_name,dma,boston_celtics,atlanta_hawks,brooklyn_nets,charlotte_hornets,chicago_bulls,cleveland_cavaliers,dallas_mavericks,denver_nuggets,detroit_pistons,golden_state_warriors,houston_rockets,indiana_pacers,la_clippers,los_angeles_lakers,memphis_grizzlies,miami_heat,milwaukee_bucks,minnesota_timberwolves,new_orleans_pelicans,new_york_knicks,oklahoma_city_thunder,orlando_magic,philadelphia_76ers,phoenix_suns,portland_trail_blazers,sacramento_kings,san_antonio_spurs,toronto_raptors,utah_jazz,washington_wizards
46045,SD ,Edmunds                     ,Sioux Falls(Mitchell) SD,0.0819797513090969,0.011997036776941,0.011997036776941,0.011997036776941,0.0445032935677955,0.0093691144353253,0.0351341791324701,0.0632415224384462,0.0110783447714995,0.0997051029434963,0.0155096826800994,0.0132940137257995,0.0079980245179606,0.0339916042013328,0.0159960490359213,0.0599851838847051,0.0409898756545484,0.2664341917545652,0.0040989875654548,0.0163959502618193,0.0110357357531476,0.017341870469232,0.0063061347160843,0.0409898756545484,0.0075673616593012,0.0151347233186025,0.0126122694321687,0.0088285886025181,0.0180994256136967,0.00638803256954
28039,MS ,George                      ,Biloxi-Gulfport MS,0.0771589758070376,0.0352726746546458,0.0176363373273229,0.0132272529954921,0.0374104125125031,0.0187052062562515,0.0584537695507861,0.042086714076566,0.0192897439517594,0.1036823737407068,0.0265233979336692,0.0144673079638195,0.0102878634409383,0.0514393172046917,0.0360075220432842,0.0823029075275068,0.0298679906349823,0.0124449960979093,0.1144939641007656,0.0149339953174911,0.0087680654326179,0.0245505832113301,0.012275291605665,0.0526083925957075,0.0115738463710556,0.0141458122312902,0.0154317951614075,0.0102878634409383,0.0246014125761569,0.0100642142357005
6071,CA ,San Bernardino              ,Los Angeles CA,0.0653152768523341,0.0181431324589817,0.0199574457048798,0.0127001927212871,0.0358180550480541,0.0147486109021399,0.0442458327064198,0.0505666659501941,0.0157657564815978,0.1103602953711852,0.0225225092594255,0.0112612546297127,0.0689439033441304,0.1270019272128719,0.021771758950778,0.0798297828195194,0.0291834215723195,0.0166762408984682,0.0097278071907731,0.0180659276400073,0.0093307538360477,0.0186615076720954,0.0077756281967064,0.0544293973769451,0.0152865541569292,0.0333524817969365,0.0152865541569292,0.0097278071907731,0.0337462263737059,0.0097972915278501
31179,NE ,Wayne                       ,Sioux City IA,0.096514707161095,0.0137878153087278,0.0137878153087278,0.0114898460906065,0.0624506928689438,0.0170320071460755,0.0454186857228682,0.0624506928689438,0.0203188857181252,0.1015944285906263,0.0152391642885939,0.0203188857181252,0.0072386030370821,0.0410187505434653,0.0217158091112463,0.0747988980498486,0.0413634459261835,0.1185752116550596,0.0055151261234911,0.0137878153087278,0.0107238563512327,0.0196604033105934,0.0071492375674885,0.0446827347968032,0.0086173845679549,0.0379164920990016,0.0189582460495008,0.0103408614815458,0.028150122921986,0.0093833743073286
38045,ND ,Lamoure                     ,Fargo-Valley City ND,0.0454797302846156,0.0098334551966736,0.0147501827950104,0.0073750913975052,0.0297970646692309,0.0109778659307692,0.0266605315461539,0.0439114637230771,0.0096472155149184,0.0592614667344991,0.0124035628048951,0.0110253891599068,0.0073750913975052,0.0159793646945946,0.0147501827950104,0.0393338207866946,0.0284248314278847,0.4832221342740411,0.0056849662855769,0.0056849662855769,0.0095190133153846,0.0126920177538462,0.0063460088769231,0.0317300443846155,0.0073092423671703,0.0105577945303572,0.0113699325711539,0.0064971043263736,0.0169700486136625,0.005430415556372
19073,IA ,Greene                      ,Des Moines-Ames IA,0.0889839994232659,0.0205347690976767,0.0182531280868237,0.0114082050542648,0.0889839994232659,0.0139037499098853,0.0333689997837247,0.0528342496575641,0.0222459998558164,0.0889839994232659,0.0148306665705443,0.032133110902846,0.0086813657973917,0.0325551217402192,0.0195330730441315,0.0672805849297864,0.0889839994232659,0.0806417494773347,0.0083422499459311,0.0111229999279082,0.0088983999423265,0.0213561598615838,0.0124577599192572,0.0462716797000982,0.0113252362902338,0.038829381566516,0.0129431271888386,0.009707345391629,0.0259536664984525,0.0086512221661508
20125,KS ,Montgomery                  ,Tulsa OK,0.0734891729217282,0.0198619386274941,0.0198619386274941,0.0119171631764964,0.0367445864608641,0.0141325332541785,0.1017542394300852,0.056530133016714,0.0172915700992301,0.084296404233747,0.0237759088864414,0.0172915700992301,0.0163309273159396,0.0306204887173867,0.0306204887173867,0.0530755137768036,0.0306204887173867,0.0214343421021707,0.009186146615216,0.018372293230432,0.1557970465940638,0.0176374015012147,0.0088187007506073,0.0382143699192986,0.0104984532745326,0.0196845998897486,0.0196845998897486,0.0078738399558994,0.0237759088864414,0.0108072313120188
20191,KS ,Sumner                      ,Wichita Falls TX & Lawton OK,0.056499085952541,0.0152700232304164,0.0152700232304164,0.0091620139382498,0.0282495429762705,0.0094165143254235,0.3342862585525344,0.0423743144644057,0.0194215607961859,0.0688582610046593,0.0211871572322028,0.0105935786161014,0.0099704269328013,0.0348964942648047,0.0166173782213355,0.0481903968418732,0.0276730216910404,0.0126834682750602,0.0092243405636801,0.0092243405636801,0.0653270681326255,0.0123591750521183,0.0070623857440676,0.0353119287203381,0.011078252147557,0.0144017277918241,0.0232643295098698,0.0055391260737785,0.0182791160434691,0.0083086891106677
48127,TX ,Dimmit                      ,San Antonio TX,0.0376159585054784,0.0139716417306062,0.0107474167158509,0.0075231917010956,0.0212611939378791,0.0081773822837996,0.0654190582703973,0.0310740526784387,0.0115741410786087,0.0564239377582177,0.0318288879661741,0.0072338381741304,0.0072805080978345,0.0194146882608921,0.0133475981793633,0.0436830485870072,0.0172406476483443,0.0078366580219746,0.0070529922197772,0.0086203238241721,0.0078731075941699,0.011372266524912,0.0052487383961132,0.0253689022478808,0.0053737083579254,0.0053737083579254,0.4836337522132948,0.0053737083579254,0.0175945612364334,0.0054603810733759
21221,KY ,Trigg                       ,Nashville TN,0.0893585350146101,0.0382965150062614,0.0204248080033394,0.017871707002922,0.0423277271121837,0.0211638635560918,0.0470308079024263,0.0352731059268197,0.0248218152818361,0.0968050795991609,0.0198574522254689,0.0173752706972852,0.0077703073925747,0.0310812295702991,0.1748319163329328,0.0854733813183226,0.0319137625052178,0.0127655050020871,0.0095741287515653,0.0159568812526089,0.0067440403784611,0.0269761615138445,0.0101160605676917,0.0354062119869209,0.0108313375775284,0.0148930891691016,0.0121852547747195,0.0081235031831463,0.0260629060459279,0.0086876353486426
17051,IL ,Fayette                     ,St. Louis MO,0.1021879569378722,0.0242024108537065,0.0242024108537065,0.0161349405691377,0.0759110537252765,0.0204375913875744,0.0467144946001701,0.0467144946001701,0.0198698805156973,0.1163807287347989,0.0198698805156973,0.025546989234468,0.0116786236500425,0.0379555268626382,0.064232430075234,0.0759110537252765,0.042417642502513,0.0231368959104616,0.0115684479552308,0.0134965226144359,0.0113542174375413,0.0246008044480062,0.0094618478646178,0.0416321306043183,0.0123864190227723,0.0154830237784654,0.0154830237784654,0.0092898142670792,0.0302246069816241,0.0115141359929996
48129,TX ,Donley                      ,Amarillo TX,0.0644782257189065,0.0209118569899156,0.013941237993277,0.0104559284949578,0.0322391128594532,0.0120896673222949,0.2297036791236046,0.0644782257189065,0.0155637096562877,0.1022758063127483,0.0311274193125755,0.0088935483750215,0.0092111751027009,0.0386869354313439,0.0165801151848616,0.0552670506162056,0.028519215221824,0.0123996587920974,0.0061998293960487,0.0123996587920974,0.0322391128594532,0.0128956451437813,0.0080597782148633,0.0435228023602619,0.0094358379100838,0.0125811172134451,0.0660508653705872,0.0047179189550419,0.0188061491680144,0.0062687163893381
46111,SD ,Sanborn                     ,Sioux Falls(Mitchell) SD,0.0819797513090969,0.011997036776941,0.011997036776941,0.011997036776941,0.0445032935677955,0.0093691144353253,0.0351341791324701,0.0632415224384462,0.0110783447714995,0.0997051029434963,0.0155096826800994,0.0132940137257995,0.0079980245179606,0.0339916042013328,0.0159960490359213,0.0599851838847051,0.0409898756545484,0.2664341917545652,0.0040989875654548,0.0163959502618193,0.0110357357531476,0.017341870469232,0.0063061347160843,0.0409898756545484,0.0075673616593012,0.0151347233186025,0.0126122694321687,0.0088285886025181,0.0180994256136967,0.00638803256954
46115,SD ,Spink                       ,Sioux Falls(Mitchell) SD,0.0819797513090969,0.011997036776941,0.011997036776941,0.011997036776941,0.0445032935677955,0.0093691144353253,0.0351341791324701,0.0632415224384462,0.0110783447714995,0.0997051029434963,0.0155096826800994,0.0132940137257995,0.0079980245179606,0.0339916042013328,0.0159960490359213,0.0599851838847051,0.0409898756545484,0.2664341917545652,0.0040989875654548,0.0163959502618193,0.0110357357531476,0.017341870469232,0.0063061347160843,0.0409898756545484,0.0075673616593012,0.0151347233186025,0.0126122694321687,0.0088285886025181,0.0180994256136967,0.00638803256954
46079,SD ,Lake                        ,Sioux Falls(Mitchell) SD,0.0819797513090969,0.011997036776941,0.011997036776941,0.011997036776941,0.0445032935677955,0.0093691144353253,0.0351341791324701,0.0632415224384462,0.0110783447714995,0.0997051029434963,0.0155096826800994,0.0132940137257995,0.0079980245179606,0.0339916042013328,0.0159960490359213,0.0599851838847051,0.0409898756545484,0.2664341917545652,0.0040989875654548,0.0163959502618193,0.0110357357531476,0.017341870469232,0.0063061347160843,0.0409898756545484,0.0075673616593012,0.0151347233186025,0.0126122694321687,0.0088285886025181,0.0180994256136967,0.00638803256954
2105,AK ,Hoonah-Angoon,Fairbanks AK,0.1245759348923539,0.0177965621274791,0.0148304684395659,0.0148304684395659,0.032627030567045,0.0177965621274791,0.0711862485099165,0.0504235926945242,0.0231769181195077,0.1100903610676616,0.0202798033545692,0.0115884590597538,0.0155719918615442,0.0363346476769365,0.0259533197692404,0.0570973034923288,0.048446196902582,0.0346044263589872,0.0092278470290632,0.0138417705435948,0.011534808786329,0.0276835410871897,0.0161487323008606,0.0507531586598478,0.0386614970355581,0.019330748517779,0.019330748517779,0.0128871656785193,0.0444914053186978,0.0088982810637395
48023,TX ,Baylor                      ,Wichita-Hutchinson KS,0.1022751253540276,0.0209795128931338,0.0236019520047756,0.0131121955582086,0.0375008792964767,0.0238641959159397,0.0613650752124165,0.1159118087345646,0.0209795128931338,0.0996526862423859,0.0262243911164173,0.0131121955582086,0.0118924564365148,0.0332988780222415,0.0237849128730296,0.0665977560444831,0.032297408006535,0.0197373048928825,0.0089715022240375,0.0161487040032675,0.0362224402295514,0.021307317782089,0.0106536588910445,0.0426146355641781,0.0158702780721767,0.0176336423024185,0.0193970065326604,0.0211603707629022,0.0336046840448947,0.0102275125354027
46069,SD ,Hyde                        ,Sioux Falls(Mitchell) SD,0.0819797513090969,0.011997036776941,0.011997036776941,0.011997036776941,0.0445032935677955,0.0093691144353253,0.0351341791324701,0.0632415224384462,0.0110783447714995,0.0997051029434963,0.0155096826800994,0.0132940137257995,0.0079980245179606,0.0339916042013328,0.0159960490359213,0.0599851838847051,0.0409898756545484,0.2664341917545652,0.0040989875654548,0.0163959502618193,0.0110357357531476,0.017341870469232,0.0063061347160843,0.0409898756545484,0.0075673616593012,0.0151347233186025,0.0126122694321687,0.0088285886025181,0.0180994256136967,0.00638803256954
48251,TX ,Johnson                     ,Dallas-Ft. Worth TX,0.0340377993989487,0.0094549442774857,0.0113459331329829,0.00661846099424,0.0204226796393692,0.0068075598797897,0.5922577095417083,0.027230239519159,0.0090767465063863,0.0442491392186333,0.0192880863260709,0.0068075598797897,0.0061886907998088,0.0154717269995221,0.0134088300662525,0.0340377993989487,0.0151279108439772,0.0083203509641874,0.0090767465063863,0.0090767465063863,0.0069622771497849,0.0100566225496894,0.0054151044498327,0.0208868314493549,0.0057936679827997,0.0094147104720496,0.0181052124462493,0.0050694594849498,0.0151279108439772,0.0048625427712783
48173,TX ,Glasscock                   ,Odessa-Midland TX,0.0571776475745349,0.0154534182633878,0.0154534182633878,0.0092720509580326,0.0408411768389535,0.0081682353677907,0.2532152964015118,0.0490094122067442,0.0114355295149069,0.0960584479252186,0.0548905416715535,0.0091484236119255,0.0107208089202252,0.0375228312207885,0.0160812133803379,0.0571776475745349,0.0226552943219855,0.0097094118522795,0.0086305883131373,0.0097094118522795,0.010637701874332,0.0172862655457896,0.007978276405749,0.0398913820287452,0.0049009412206744,0.0114355295149069,0.0833160007514651,0.0065345882942325,0.018230554299127,0.007457954031461
48435,TX ,Sutton                      ,San Angelo TX,0.0558674539764681,0.0088211769436528,0.0176423538873057,0.0088211769436528,0.0159621297075623,0.0079810648537811,0.2434224780403253,0.075820116110921,0.0124149897725484,0.080697433521565,0.0517291240522852,0.0062074948862742,0.0047886389122686,0.0335204723858808,0.0191545556490747,0.0462901761519307,0.0227608145830055,0.0113804072915027,0.0062074948862742,0.0072420773673199,0.0097160789524292,0.0133596085595902,0.0048580394762146,0.0376498059406633,0.0089387926362348,0.0067040944771761,0.1452553803388171,0.0067040944771761,0.0232064808825329,0.0068759943355653
51820,VA ,Waynesboro City             ,Harrisonburg VA,0.1207672764191158,0.0181150914628673,0.0211342733733452,0.0241534552838231,0.0367552580406004,0.0236283801689574,0.0446313847635862,0.0367552580406004,0.0150959095523894,0.1388823678819832,0.0150959095523894,0.0120767276419115,0.0115016453732491,0.0258787020898105,0.0201278794031859,0.1092656310458667,0.0312329163152885,0.0166575553681539,0.0062465832630577,0.0333151107363078,0.0059393742501204,0.0257372884171886,0.0178181227503613,0.0277170798338954,0.0097392964854125,0.0155828743766601,0.0389571859416502,0.0097392964854125,0.0208219442101923,0.0666302214726156
38043,ND ,Kidder                      ,Minot-Bismarck-Dickinson(Williston) ND,0.0810412779758195,0.0141822236457684,0.0141822236457684,0.0121561916963729,0.0392927408367609,0.0122789815114878,0.0417485371390585,0.0712180927666292,0.0158129322879647,0.0810412779758195,0.0118596992159735,0.0079064661439823,0.0079064661439823,0.0256960149679427,0.0158129322879647,0.0672049622238503,0.0424501932254292,0.2469829424024975,0.003859108475039,0.011577325425117,0.008621412550619,0.0206913901214858,0.0068971300404952,0.0551770403239622,0.0182996434138947,0.0130711738670676,0.0117640564803608,0.0065355869335338,0.0277855810202809,0.0069463952550702
20065,KS ,Graham                      ,Wichita Falls TX & Lawton OK,0.056499085952541,0.0152700232304164,0.0152700232304164,0.0091620139382498,0.0282495429762705,0.0094165143254235,0.3342862585525344,0.0423743144644057,0.0194215607961859,0.0688582610046593,0.0211871572322028,0.0105935786161014,0.0099704269328013,0.0348964942648047,0.0166173782213355,0.0481903968418732,0.0276730216910404,0.0126834682750602,0.0092243405636801,0.0092243405636801,0.0653270681326255,0.0123591750521183,0.0070623857440676,0.0353119287203381,0.011078252147557,0.0144017277918241,0.0232643295098698,0.0055391260737785,0.0182791160434691,0.0083086891106677
31085,NE ,Hayes                       ,Lincoln & Hastings-Kearney NE,0.0806677114884186,0.0144788200107418,0.0165472228694192,0.0144788200107418,0.04910208525382,0.0140291672153771,0.0561166688615086,0.1508135475653043,0.0151251959040784,0.123522433216641,0.0201669278721046,0.0126043299200654,0.0109010420930295,0.0348833346976945,0.021802084186059,0.069766669395389,0.0450238389702801,0.0412718523894234,0.0075039731617133,0.0131319530329983,0.013730674295901,0.0188796771568639,0.0102980057219257,0.0480573600356536,0.0141522300856874,0.0183978991113937,0.0183978991113937,0.0099065610599812,0.0268892371628062,0.0093527781435847
1007,AL ,Bibb                        ,Birmingham AL,0.0966695901561957,0.1000030242995128,0.0233340390032196,0.0166671707165854,0.0396593190384392,0.0198296595192196,0.0520528562379515,0.0396593190384392,0.0165719297410621,0.12981344963832,0.0220959063214161,0.011047953160708,0.0117175260795388,0.041011341278386,0.0644463934374638,0.0790933010368874,0.0281220625908933,0.0158186602073774,0.0175762891193083,0.0175762891193083,0.0070305156477233,0.0246068047670316,0.0123034023835158,0.0351525782386166,0.0115426376305905,0.0144282970382381,0.0115426376305905,0.0100998079267667,0.0203514926644622,0.0101757463322311
26017,MI ,Bay                         ,Flint-Saginaw-Bay City MI,0.0445310804767267,0.0130973766108019,0.0157168519329623,0.0130973766108019,0.0229402535789198,0.018891973535581,0.0242896802600327,0.0242896802600327,0.4834803023187471,0.0890621609534534,0.0127231658504933,0.0063615829252466,0.0063615829252466,0.0216293819458386,0.0165401156056413,0.03816949755148,0.0218111414579885,0.0099967731682447,0.0045439878037476,0.0099967731682447,0.0056848187842629,0.0142120469606574,0.0085272281763944,0.0217918053396747,0.0076777724959873,0.0084455497455861,0.0092133269951848,0.0069099952463886,0.0129075595584715,0.0070991577571593
42057,PA ,Fulton                      ,Washington DC (Hagerstown MD),0.0804562391901705,0.025286246602625,0.0298837459849204,0.0160912478380341,0.0338763112379665,0.021172694523729,0.0402281195950852,0.0359935806903394,0.0173959436086855,0.0869797180434276,0.0195704365597712,0.0130469577065141,0.0118317998809074,0.0260299597379963,0.0212972397856333,0.0970207590234409,0.0283963197141778,0.0141981598570889,0.0078878665872716,0.0268187463967235,0.0082098203255276,0.0262714250416883,0.0164196406510552,0.0328392813021104,0.0122729856391785,0.016363980852238,0.0150003157812182,0.0122729856391785,0.0287343711393466,0.1781531010639491
1013,AL ,Butler                      ,Montgomery (Selma) AL,0.1065974410892506,0.0894043054296941,0.0275090170552905,0.0137545085276452,0.033917367619307,0.0242266911566478,0.0411853749663014,0.0363400367349718,0.0182738470438715,0.1431451351769938,0.0243651293918287,0.0121825646959143,0.0144050596066555,0.0403341668986354,0.0345721430559732,0.0921923814825952,0.0304564117397859,0.0171317316036295,0.0171317316036295,0.0190352573373661,0.0074805221817018,0.0224415665451054,0.016831174908829,0.0336623498176581,0.0123591236045508,0.0154489045056885,0.0108142331539819,0.0092693427034131,0.0241620866468968,0.0113703937161867
17007,IL ,Boone                       ,Rockford IL,0.0527180207934392,0.0131795051983598,0.0146438946648442,0.0131795051983598,0.3546485035195001,0.0095850946897162,0.0287552840691486,0.0335478314140067,0.0155053002333644,0.0527180207934392,0.0217074203267102,0.0124042401866915,0.0060249166621073,0.0195809791518488,0.018074749986322,0.054224249958966,0.1216569710617827,0.0141933132905413,0.004055232368726,0.0101380809218152,0.0065897525991799,0.0153760893980864,0.0098846288987698,0.0252607182968562,0.0081104647374521,0.0111518890139967,0.0091242728296337,0.0202761618436304,0.0160446150240901,0.0076402928686143
18079,IN ,Jennings                    ,Louisville KY,0.0925548160021826,0.0219208774742011,0.0194852244215121,0.0170495713688231,0.0532891364861051,0.0364609881220719,0.0532891364861051,0.0448750623040885,0.0255323630350848,0.0925548160021826,0.0223408176556992,0.0861717252434114,0.0105776932573923,0.037021926400873,0.0317330797721769,0.0925548160021826,0.0325655834081753,0.0171397807411449,0.0085698903705724,0.0205677368893739,0.0088995015386714,0.0231387040005456,0.0106794018464056,0.0427176073856227,0.010449737290569,0.0179138353552611,0.0164210157423227,0.0119425569035074,0.0295102311891017,0.0120723673046325
21109,KY ,Jackson                     ,Lexington KY,0.1058222017820046,0.0278479478373696,0.0194935634861587,0.0194935634861587,0.0434142366285147,0.0352740672606682,0.0434142366285147,0.0434142366285147,0.0272114233153726,0.0846577614256037,0.0513993551512594,0.0332584062743443,0.008818516815167,0.0323345616556125,0.0323345616556125,0.1146407185971717,0.0297044776931942,0.0167087687024217,0.0092826492791232,0.0241348881257203,0.0103747256649024,0.0311241769947072,0.0145246159308633,0.0456487929255706,0.0128269335493338,0.0176370336303341,0.0144303002430006,0.0096202001620004,0.027925303248029,0.0132277752227505
28155,MS ,Webster                     ,Columbus-Tupelo-West Point MS,0.100345096585173,0.031687925237423,0.0211252834916153,0.0132033021822596,0.0465013862223972,0.0171320896608831,0.0416065034621449,0.0391590620820187,0.0143350137978818,0.1376161324596658,0.0229360220766109,0.0114680110383054,0.0077188535834748,0.0540319750843239,0.1620959252529717,0.0617508286677987,0.0259513180823723,0.0155707908494233,0.0155707908494233,0.0155707908494233,0.0083620913820977,0.0200690193170346,0.0066896731056782,0.0317759472519714,0.0104838160611374,0.0134791920786053,0.0179722561048071,0.0074884400436696,0.0205836095559329,0.0077188535834748
20115,KS ,Marion                      ,Wichita Falls TX & Lawton OK,0.056499085952541,0.0152700232304164,0.0152700232304164,0.0091620139382498,0.0282495429762705,0.0094165143254235,0.3342862585525344,0.0423743144644057,0.0194215607961859,0.0688582610046593,0.0211871572322028,0.0105935786161014,0.0099704269328013,0.0348964942648047,0.0166173782213355,0.0481903968418732,0.0276730216910404,0.0126834682750602,0.0092243405636801,0.0092243405636801,0.0653270681326255,0.0123591750521183,0.0070623857440676,0.0353119287203381,0.011078252147557,0.0144017277918241,0.0232643295098698,0.0055391260737785,0.0182791160434691,0.0083086891106677
40049,OK ,Garvin                      ,Oklahoma City OK,0.0553510801177637,0.0195356753356813,0.0195356753356813,0.0130237835571208,0.0263576571989351,0.015814594319361,0.102794863075847,0.0632583772774443,0.0166053240353291,0.068266332145242,0.0276755400588818,0.0166053240353291,0.015567491283121,0.0259458188052017,0.0242160975515216,0.0518916376104035,0.0264175609652963,0.0201276654973686,0.0100638327486843,0.0138377700294409,0.2083805369139342,0.0130237835571208,0.0065118917785604,0.0423272965606428,0.0115314750245341,0.0172972125368011,0.0219098025466148,0.0092251800196272,0.0258305040549564,0.0110702160235527
48399,TX ,Runnels                     ,Abilene-Sweetwater TX,0.048370059838606,0.0114560668038803,0.0114560668038803,0.0076373778692535,0.0193480239354424,0.0145110179515818,0.3724494607572663,0.0290220359031636,0.0100770957997095,0.0927092813573282,0.0443392215187221,0.0060462574798257,0.0056905952751301,0.0256076787380855,0.0142264881878252,0.048370059838606,0.0183806227386702,0.0106414131644933,0.0067718083774048,0.0125762155580375,0.0126683490053491,0.0184266894623261,0.009213344731163,0.0264883661020937,0.010580950589695,0.0120925149596515,0.0740666541278654,0.0060462574798257,0.0145110179515818,0.006219007693535
48135,TX ,Ector                       ,Odessa-Midland TX,0.0571776475745349,0.0154534182633878,0.0154534182633878,0.0092720509580326,0.0408411768389535,0.0081682353677907,0.2532152964015118,0.0490094122067442,0.0114355295149069,0.0960584479252186,0.0548905416715535,0.0091484236119255,0.0107208089202252,0.0375228312207885,0.0160812133803379,0.0571776475745349,0.0226552943219855,0.0097094118522795,0.0086305883131373,0.0097094118522795,0.010637701874332,0.0172862655457896,0.007978276405749,0.0398913820287452,0.0049009412206744,0.0114355295149069,0.0833160007514651,0.0065345882942325,0.018230554299127,0.007457954031461
55087,WI ,Outagamie                   ,Green Bay-Appleton WI,0.029875169325444,0.0080743700879578,0.0064594960703662,0.0064594960703662,0.0262539366799356,0.0072424652910167,0.0135796224206563,0.0135796224206563,0.0128036439966188,0.0273144405261202,0.0051214575986475,0.010242915197295,0.0033194632583826,0.007468792331361,0.007468792331361,0.034854364213018,0.7095352714792957,0.007468792331361,0.0,0.0,0.0031119968047337,0.0087135910532545,0.0043567955266272,0.0161823833846155,0.004336718127887,0.0062641484069479,0.0038548605581218,0.0038548605581218,0.0084155406550546,0.0037869932947745
20201,KS ,Washington                  ,Topeka KS,0.0891396197702308,0.0216826102143804,0.0265009680397983,0.0144550734762536,0.0445698098851154,0.0222849049425577,0.0636711569787363,0.0986902933170413,0.0198088043933846,0.0990440219669232,0.0272371060409038,0.0123805027458654,0.0148566032950384,0.0420937093359423,0.0198088043933846,0.0817113181227116,0.0356558479080923,0.0267418859310692,0.0124795467678323,0.0142623391632369,0.0303885067398514,0.028362606290528,0.014181303145264,0.0405180089864685,0.0133709429655346,0.0163422636245423,0.0163422636245423,0.0133709429655346,0.0297132065900769,0.0103350283791572
49033,UT ,Rich                        ,Salt Lake City UT,0.0162872028251282,0.0044019467094941,0.0044019467094941,0.0026411680256964,0.0075619155973809,0.0058168581518315,0.0122154021188461,0.0162872028251282,0.0036777554766418,0.025744288336493,0.0042031491161621,0.0026269681976013,0.0032574405650256,0.0069802297821978,0.0055841838257582,0.0144258082165421,0.0086865081734017,0.0061529432894928,0.001809689202792,0.0032574405650256,0.00226211150349,0.004071800706282,0.001809689202792,0.0208114258321083,0.0046534865214652,0.0069802297821978,0.0029915270495133,0.0023267432607326,0.7980729384312841,0.0
2060,AK ,#REF!,Anchorage AK,0.1084980489947263,0.0132314693896007,0.0211703510233612,0.0132314693896007,0.0399729654191097,0.0142760590782534,0.0456833890504111,0.0770907190225687,0.017594278215361,0.1231599475075272,0.0263914173230415,0.017594278215361,0.0151392626504269,0.0403713670678051,0.0151392626504269,0.0731731028103968,0.0361660163315754,0.0228416945252055,0.0057104236313013,0.0171312708939041,0.0108498048994726,0.0216996097989452,0.0130197658793671,0.0629288684169413,0.0336718083087081,0.0243185282229559,0.0149652481372036,0.0056119680514513,0.0604743223905032,0.0088932827044857
17101,IL ,Lawrence                    ,Terre Haute IN,0.0586417818654314,0.0158491302339003,0.0142642172105103,0.0110943911637302,0.076017124640374,0.0238910963155461,0.0304068498561496,0.0282349320092818,0.0146604454663578,0.0684154121763366,0.0097736303109052,0.3371902457262308,0.0071080947715674,0.0213242843147023,0.0213242843147023,0.0693039240227826,0.0347063606958675,0.0095741684678255,0.0059838552923909,0.0107709395263037,0.0101985707592054,0.0242216055531129,0.0076489280694041,0.0267712482429143,0.0086520661768669,0.0115360882358225,0.0115360882358225,0.0057680441179112,0.0159170550777599,0.009215137150282
32009,NV ,Esmeralda                   ,Reno NV,0.0531199038942879,0.0129210577040159,0.0129210577040159,0.0114853846257919,0.0311392540069963,0.0109903249436457,0.0384661373027602,0.049456462246406,0.0177066346314293,0.2620581925451538,0.0141653077051434,0.0070826538525717,0.0141653077051434,0.0354132692628586,0.0159359711682863,0.0584318942837167,0.0249338324401759,0.0140930357270559,0.0065044780278719,0.0097567170418079,0.0079679855841431,0.0132799759735719,0.0079679855841431,0.0504639086995735,0.0184764883110566,0.1362641012940429,0.0184764883110566,0.0046191220777641,0.0360456490711239,0.0056914182743879
13057,GA ,Cherokee                    ,Atlanta GA,0.0522283463739729,0.3812669285300027,0.0208913385495891,0.0156685039121918,0.0261141731869864,0.0168974061798147,0.0307225566905723,0.0276503010215151,0.0163213582418665,0.0701818404400261,0.0146892224176799,0.0097928149451199,0.0074611923391389,0.0261141731869864,0.0223835770174169,0.0783425195609594,0.024373228307854,0.0116062991942162,0.0092850393553729,0.0185700787107459,0.0044449656488487,0.0222248282442438,0.0088899312976975,0.023336069656456,0.0078342519560959,0.0104456692747945,0.0087047243956621,0.0078342519560959,0.0171496062720508,0.0085748031360254
13173,GA ,Lanier                      ,Tallahassee FL-Thomasville GA,0.0715379341799056,0.0900848060043256,0.0211964249421942,0.0105982124710971,0.0250382769629669,0.019672931899474,0.0321920703809575,0.0304036220264598,0.0156489231018543,0.1050713408267364,0.0201200439880984,0.0111778022156102,0.0107306901269858,0.0357689670899528,0.0214613802539716,0.2181906992487121,0.0275145900691944,0.0123815655311375,0.0068786475172986,0.0192602130484361,0.005647731645782,0.0753030886104269,0.0094128860763033,0.0263560810136494,0.0095383912239874,0.0131152879329827,0.0143075868359811,0.0107306901269858,0.0214613802539716,0.0091977343945592
17121,IL ,Marion                      ,St. Louis MO,0.1021879569378722,0.0242024108537065,0.0242024108537065,0.0161349405691377,0.0759110537252765,0.0204375913875744,0.0467144946001701,0.0467144946001701,0.0198698805156973,0.1163807287347989,0.0198698805156973,0.025546989234468,0.0116786236500425,0.0379555268626382,0.064232430075234,0.0759110537252765,0.042417642502513,0.0231368959104616,0.0115684479552308,0.0134965226144359,0.0113542174375413,0.0246008044480062,0.0094618478646178,0.0416321306043183,0.0123864190227723,0.0154830237784654,0.0154830237784654,0.0092898142670792,0.0302246069816241,0.0115141359929996
